-7.834999999999999432e+01,3.659499927993964201e-04,-3.844248189036955556e-03
-7.829999999999999716e+01,4.634741752781408662e-04,-3.846700114073408044e-03
-7.825000000000000000e+01,5.613549006846036337e-04,-3.846713466757358327e-03
-7.820000000000000284e+01,6.595320862015569604e-04,-3.844271927106956543e-03
-7.815000000000000568e+01,7.579450579199675363e-04,-3.839360632695103769e-03
-7.809999999999999432e+01,8.565325856074802778e-04,-3.831966197884178679e-03
-7.804999999999999716e+01,9.552329180643736326e-04,-3.822076732246953816e-03
-7.800000000000000000e+01,1.053983819048769435e-03,-3.809681858156436628e-03
-7.795000000000000284e+01,1.152722603751423543e-03,-3.794772727527949419e-03
-7.790000000000000568e+01,1.251386175800906116e-03,-3.777342037696999107e-03
-7.784999999999999432e+01,1.349911064778971980e-03,-3.757384046417076677e-03
-7.779999999999999716e+01,1.448233464225436463e-03,-3.734894585961918197e-03
-7.775000000000000000e+01,1.546289270112024715e-03,-3.709871076317217305e-03
-7.770000000000000284e+01,1.644014119763179257e-03,-3.682312537447309832e-03
-7.765000000000000568e+01,1.741343431202428812e-03,-3.652219600622793206e-03
-7.759999999999999432e+01,1.838212442901893638e-03,-3.619594518795565818e-03
-7.754999999999999716e+01,1.934556253912125736e-03,-3.584441176008344027e-03
-7.750000000000000000e+01,2.030309864349637543e-03,-3.546765095826083947e-03
-7.745000000000000284e+01,2.125408216218104256e-03,-3.506573448777517126e-03
-7.740000000000000568e+01,2.219786234539844211e-03,-3.463875058795332258e-03
-7.734999999999999432e+01,2.313378868773266917e-03,-3.418680408644231630e-03
-7.729999999999999716e+01,2.406121134491619878e-03,-3.371001644326669048e-03
-7.725000000000000000e+01,2.497948155298613214e-03,-3.320852578456477602e-03
-7.720000000000000284e+01,2.588795204955184840e-03,-3.268248692591528039e-03
-7.715000000000000568e+01,2.678597749692359416e-03,-3.213207138516813513e-03
-7.709999999999999432e+01,2.767291490684300331e-03,-3.155746738470173104e-03
-7.704999999999999716e+01,2.854812406655386423e-03,-3.095887984303509650e-03
-7.700000000000000000e+01,2.941096796595417048e-03,-3.033653035572697436e-03
-7.695000000000000284e+01,3.026081322555880353e-03,-2.969065716550533217e-03
-7.690000000000000568e+01,3.109703052500903484e-03,-2.902151512157199412e-03
-7.684999999999999432e+01,3.191899503185768438e-03,-2.832937562803669769e-03
-7.679999999999999716e+01,3.272608683035721933e-03,-2.761452658144204677e-03
-7.675000000000000000e+01,3.351769134998030218e-03,-2.687727229734281510e-03
-7.670000000000000284e+01,3.429319979339304648e-03,-2.611793342591763392e-03
-7.665000000000000568e+01,3.505200956360774844e-03,-2.533684685659040418e-03
-7.659999999999999432e+01,3.579352469003550894e-03,-2.453436561164962833e-03
-7.654999999999999716e+01,3.651715625315902179e-03,-2.371085872886158959e-03
-7.650000000000000000e+01,3.722232280754770792e-03,-2.286671113307461606e-03
-7.645000000000000284e+01,3.790845080293046669e-03,-2.200232349682780010e-03
-7.640000000000000568e+01,3.857497500304730900e-03,-2.111811208997593434e-03
-7.634999999999999432e+01,3.922133890199637485e-03,-2.021450861835426965e-03
-7.629999999999999716e+01,3.984699513779370143e-03,-1.929196005151430490e-03
-7.625000000000000000e+01,4.045140590286497653e-03,-1.835092843956318649e-03
-7.620000000000000284e+01,4.103404335118376357e-03,-1.739189071915619002e-03
-7.615000000000000568e+01,4.159439000177632233e-03,-1.641533850868951826e-03
-7.609999999999999432e+01,4.213193913831080745e-03,-1.542177789275334804e-03
-7.604999999999999716e+01,4.264619520448802853e-03,-1.441172919591198007e-03
-7.600000000000000000e+01,4.313667419495645014e-03,-1.338572674588011649e-03
-7.595000000000000284e+01,4.360290404146848972e-03,-1.234431862618097855e-03
-7.590000000000000568e+01,4.404442499400219695e-03,-1.128806641836954021e-03
-7.584999999999999432e+01,4.446078999657096693e-03,-1.021754493391711753e-03
-7.579999999999999716e+01,4.485156505744475504e-03,-9.133341935860589877e-04
-7.575000000000000000e+01,4.521632961351138708e-03,-8.036057850321048478e-04
-7.570000000000000284e+01,4.555467688850365314e-03,-6.926305468014226771e-04
-7.565000000000000568e+01,4.586621424482425699e-03,-5.804709635871709147e-04
-7.559999999999999432e+01,4.615056352870100520e-03,-4.671906938905127341e-04
-7.554999999999999716e+01,4.640736140840644175e-03,-3.528545372452663339e-04
-7.550000000000000000e+01,4.663625970528129452e-03,-2.375284004947929891e-04
-7.545000000000000284e+01,4.683692571730034560e-03,-1.212792631369467367e-04
-7.540000000000000568e+01,4.700904253492629338e-03,-4.175141752489481599e-06
-7.534999999999999432e+01,4.715230934899695796e-03,1.137149464663033505e-04
-7.529999999999999716e+01,4.726644175039673192e-03,2.323210210694148900e-04
-7.525000000000000000e+01,4.735117202126636234e-03,3.515721765678062483e-04
-7.520000000000000284e+01,4.740624941750751740e-03,4.713966214978028858e-04
-7.515000000000000568e+01,4.743144044234503566e-03,5.917217183123825788e-04
-7.509999999999999432e+01,4.742652911071123037e-03,7.124740240792638065e-04
-7.504999999999999716e+01,4.739131720422283187e-03,8.335793319650495071e-04
-7.500000000000000000e+01,4.732562451652477624e-03,9.549627134847244901e-04
-7.495000000000000284e+01,4.722928908877941159e-03,1.076548561493966862e-03
-7.490000000000000568e+01,4.710216743508586872e-03,1.198260633902336041e-03
-7.484999999999999432e+01,4.694413475761721397e-03,1.320022098084072453e-03
-7.479999999999999716e+01,4.675508515127029668e-03,1.441755575962669128e-03
-7.475000000000000000e+01,4.653493179762656015e-03,1.563383189745460883e-03
-7.470000000000000284e+01,4.628360714802975256e-03,1.684826608282713641e-03
-7.465000000000000568e+01,4.600106309558974448e-03,1.806007094026303552e-03
-7.459999999999999432e+01,4.568727113592914446e-03,1.926845550561866443e-03
-7.454999999999999716e+01,4.534222251649531153e-03,2.047262570687748574e-03
-7.450000000000000000e+01,4.496592837426423989e-03,2.167178485014232842e-03
-7.445000000000000284e+01,4.455841986167339078e-03,2.286513411054844677e-03
-7.440000000000000568e+01,4.411974826062202079e-03,2.405187302782181308e-03
-7.434999999999999432e+01,4.364998508438762588e-03,2.523120000619594443e-03
-7.429999999999999716e+01,4.314922216731300990e-03,2.640231281839570607e-03
-7.425000000000000000e+01,4.261757174212277115e-03,2.756440911339840157e-03
-7.420000000000000284e+01,4.205516650474040372e-03,2.871668692766718954e-03
-7.415000000000000568e+01,4.146215966647823388e-03,2.985834519955821598e-03
-7.409999999999999432e+01,4.083872499348367019e-03,3.098858428659312381e-03
-7.404999999999999716e+01,4.018505683333181179e-03,3.210660648528410824e-03
-7.400000000000000000e+01,3.950137012865942952e-03,3.321161655320205644e-03
-7.395000000000000284e+01,3.878790041774772459e-03,3.430282223296258863e-03
-7.390000000000000568e+01,3.804490382196412755e-03,3.537943477781377820e-03
-7.384999999999999432e+01,3.727265701998374800e-03,3.644066947849889347e-03
-7.379999999999999716e+01,3.647145720871983708e-03,3.748574619106494980e-03
-7.375000000000000000e+01,3.564162205089599009e-03,3.851388986529146862e-03
-7.370000000000000284e+01,3.478348960920842926e-03,3.952433107339966764e-03
-7.365000000000000568e+01,3.389741826702750895e-03,4.051630653871162585e-03
-7.359999999999999432e+01,3.298378663560013174e-03,4.148905966391988609e-03
-7.354999999999999716e+01,3.204299344772307354e-03,4.244184105862630965e-03
-7.350000000000000000e+01,3.107545743786122288e-03,4.337390906581325631e-03
-7.345000000000000284e+01,3.008161720870107612e-03,4.428453028689769908e-03
-7.340000000000000568e+01,2.906193108413053765e-03,4.517298010502841105e-03
-7.334999999999999432e+01,2.801687694864915795e-03,4.603854320627888061e-03
-7.329999999999999716e+01,2.694695207322197594e-03,4.688051409838796951e-03
-7.325000000000000000e+01,2.585267292759317690e-03,4.769819762670490793e-03
-7.320000000000000284e+01,2.473457497909445964e-03,4.849090948698514189e-03
-7.315000000000000568e+01,2.359321247798196620e-03,4.925797673469301148e-03
-7.309999999999999432e+01,2.242915822934980850e-03,4.999873829046088021e-03
-7.304999999999999716e+01,2.124300335167819253e-03,5.071254544135645262e-03
-7.300000000000000000e+01,2.003535702207518993e-03,5.139876233761222005e-03
-7.295000000000000284e+01,1.880684620829288240e-03,5.205676648446650769e-03
-7.290000000000000568e+01,1.755811538759523890e-03,5.268594922877207522e-03
-7.284999999999999432e+01,1.628982625257084562e-03,5.328571624002574267e-03
-7.279999999999999716e+01,1.500265740399291114e-03,5.385548798547442999e-03
-7.275000000000000000e+01,1.369730403083019863e-03,5.439470019895633821e-03
-7.270000000000000284e+01,1.237447757753466987e-03,5.490280434313366681e-03
-7.265000000000000568e+01,1.103490539872753213e-03,5.537926806477974986e-03
-7.259999999999999432e+01,9.679330401421487508e-04,5.582357564278263469e-03
-7.254999999999999716e+01,8.308510674926335160e-04,5.623522842853046627e-03
-7.250000000000000000e+01,6.923219108585653044e-04,5.661374527834771818e-03
-7.245000000000000284e+01,5.524242997515067463e-04,5.695866297765118935e-03
-7.240000000000000568e+01,4.112383636507555809e-04,5.726953665650125203e-03
-7.234999999999999432e+01,2.688455902287818430e-04,5.754594019622541468e-03
-7.229999999999999716e+01,1.253287824306326440e-04,5.778746662679383125e-03
-7.225000000000000000e+01,-1.922798557356943954e-05,5.799372851463316207e-03
-7.220000000000000284e+01,-1.647394135416523748e-04,5.816435834056548661e-03
-7.215000000000000568e+01,-3.111190213971313004e-04,5.829900886756594208e-03
-7.209999999999999432e+01,-4.582791965292015712e-04,5.839735349803663010e-03
-7.204999999999999716e+01,-6.061312421316945647e-04,5.845908662029753421e-03
-7.200000000000000000e+01,-7.545854265577251222e-04,5.848392394400229490e-03
-7.195000000000000284e+01,-9.035510336644885648e-04,5.847160282419007135e-03
-7.190000000000000568e+01,-1.052936414123324151e-03,5.842188257369058252e-03
-7.184999999999999432e+01,-1.202649037668558022e-03,5.833454476360588198e-03
-7.179999999999999716e+01,-1.352595546257832643e-03,5.820939351159628954e-03
-7.175000000000000000e+01,-1.502681808116739176e-03,5.804625575770543111e-03
-7.170000000000000284e+01,-1.652812972638318658e-03,5.784498152746494169e-03
-7.165000000000000568e+01,-1.802893526108767736e-03,5.760544418202620358e-03
-7.159999999999999432e+01,-1.952827348229072609e-03,5.732754065507180037e-03
-7.154999999999999716e+01,-2.102517769401633044e-03,5.701119167626828368e-03
-7.150000000000000000e+01,-2.251867628751061477e-03,5.665634198102609091e-03
-7.145000000000000284e+01,-2.400779332846178157e-03,5.626296050634266126e-03
-7.140000000000000568e+01,-2.549154915091085463e-03,5.583104057250995803e-03
-7.134999999999999432e+01,-2.696896095751640399e-03,5.536060005047560226e-03
-7.129999999999999716e+01,-2.843904342583085561e-03,5.485168151465593007e-03
-7.125000000000000000e+01,-2.990080932024788071e-03,5.430435238100414334e-03
-7.120000000000000284e+01,-3.135327010925969150e-03,5.371870503014916989e-03
-7.115000000000000568e+01,-3.279543658767260141e-03,5.309485691542538584e-03
-7.109999999999999432e+01,-3.422631950341414701e-03,5.243295065562311036e-03
-7.104999999999999716e+01,-3.564493018856098715e-03,5.173315411229991410e-03
-7.100000000000000000e+01,-3.705028119421877302e-03,5.099566045149701507e-03
-7.095000000000000284e+01,-3.844138692886690280e-03,5.022068818972140296e-03
-7.090000000000000568e+01,-3.981726429978954887e-03,4.940848122405539986e-03
-7.084999999999999432e+01,-4.117693335720252340e-03,4.855930884626990206e-03
-7.079999999999999716e+01,-4.251941794068087727e-03,4.767346574082623016e-03
-7.075000000000000000e+01,-4.384374632749583542e-03,4.675127196665634574e-03
-7.070000000000000284e+01,-4.514895188245261065e-03,4.579307292262995398e-03
-7.065000000000000568e+01,-4.643407370882978412e-03,4.479923929661700291e-03
-7.059999999999999432e+01,-4.769815730001047624e-03,4.377016699807011885e-03
-7.054999999999999716e+01,-4.894025519139250449e-03,4.270627707406108448e-03
-7.050000000000000000e+01,-5.015942761216793389e-03,4.160801560870966420e-03
-7.045000000000000284e+01,-5.135474313654931136e-03,4.047585360596436636e-03
-7.040000000000000568e+01,-5.252527933402726529e-03,3.931028685569330078e-03
-7.034999999999999432e+01,-5.367012341823714297e-03,3.811183578306116208e-03
-7.029999999999999716e+01,-5.478837289400899369e-03,3.688104528117787991e-03
-7.025000000000000000e+01,-5.587913620218156255e-03,3.561848452700925195e-03
-7.020000000000000284e+01,-5.694153336174626739e-03,3.432474678056132971e-03
-7.015000000000000568e+01,-5.797469660889903106e-03,3.300044916735010193e-03
-7.009999999999999432e+01,-5.897777103256969695e-03,3.164623244418511561e-03
-7.004999999999999716e+01,-5.994991520599813987e-03,3.026276074830666889e-03
-7.000000000000000000e+01,-6.089030181393246394e-03,2.885072132991995265e-03
-6.995000000000000284e+01,-6.179811827501329943e-03,2.741082426819297074e-03
-6.990000000000000568e+01,-6.267256735891952972e-03,2.594380217078349083e-03
-6.984999999999999432e+01,-6.351286779784506321e-03,2.445040985697838776e-03
-6.979999999999999716e+01,-6.431825489187687275e-03,2.293142402454003033e-03
-6.975000000000000000e+01,-6.508798110785166298e-03,2.138764290035725501e-03
-6.970000000000000284e+01,-6.582131667125949714e-03,1.981988587502369302e-03
-6.965000000000000568e+01,-6.651755015077441546e-03,1.822899312146308154e-03
-6.959999999999999432e+01,-6.717598903498828676e-03,1.661582519774018303e-03
-6.954999999999999716e+01,-6.779596030092639031e-03,1.498126263420732074e-03
-6.950000000000000000e+01,-6.837681097393069271e-03,1.332620550513854193e-03
-6.945000000000000284e+01,-6.891790867849080862e-03,1.165157298502997709e-03
-6.940000000000000568e+01,-6.941864217961426532e-03,9.958302889740244628e-04
-6.934999999999999432e+01,-6.987842191432559226e-03,8.247351202664552662e-04
-6.929999999999999716e+01,-7.029668051288951586e-03,6.519691586147386038e-04
-6.925000000000000000e+01,-7.067287330935740838e-03,4.776314878339310826e-04
-6.920000000000000284e+01,-7.100647884103808254e-03,3.018228575731595506e-04
-6.915000000000000568e+01,-7.129699933650196844e-03,1.246456301595686746e-04
-6.909999999999999432e+01,-7.154396119172911489e-03,-5.379627394250608097e-05
-6.904999999999999716e+01,-7.174691543401894196e-03,-2.333974320313370444e-04
-6.900000000000000000e+01,-7.190543817328311563e-03,-4.140509764007550158e-04
-6.895000000000000284e+01,-7.201913104034909918e-03,-5.956486528776236541e-04
-6.890000000000000568e+01,-7.208762161190823345e-03,-7.780808806359681236e-04
-6.884999999999999432e+01,-7.211056382174721099e-03,-9.612368132578686785e-04
-6.879999999999999716e+01,-7.208763835790974600e-03,-1.145004401010236116e-03
-6.875000000000000000e+01,-7.201855304543950884e-03,-1.329270454306626190e-03
-6.870000000000000284e+01,-7.190304321436477922e-03,-1.513920708320486445e-03
-6.865000000000000568e+01,-7.174087205259025921e-03,-1.698839888717071670e-03
-6.859999999999999432e+01,-7.153183094337108895e-03,-1.883911778469318354e-03
-6.854999999999999716e+01,-7.127573978704953780e-03,-2.069019285722002981e-03
-6.850000000000000000e+01,-7.097244730674371650e-03,-2.254044512668684167e-03
-6.845000000000000284e+01,-7.062183133768695428e-03,-2.438868825403197899e-03
-6.840000000000000568e+01,-7.022379909992243485e-03,-2.623372924708414992e-03
-6.834999999999999432e+01,-6.977828745406903892e-03,-2.807436917743124077e-03
-6.829999999999999716e+01,-6.928526313988128855e-03,-2.990940390586996865e-03
-6.825000000000000000e+01,-6.874472299733512710e-03,-3.173762481603884921e-03
-6.820000000000000284e+01,-6.815669416998371491e-03,-3.355781955581054344e-03
-6.815000000000000568e+01,-6.752123429033276419e-03,-3.536877278602994744e-03
-6.809999999999999432e+01,-6.683843164699822433e-03,-3.716926693616715016e-03
-6.804999999999999716e+01,-6.610840533341762019e-03,-3.895808296644617027e-03
-6.800000000000000000e+01,-6.533130537789488997e-03,-4.073400113601443814e-03
-6.795000000000000284e+01,-6.450731285477389471e-03,-4.249580177669264915e-03
-6.790000000000000568e+01,-6.363663997654154039e-03,-4.424226607185679193e-03
-6.784999999999999432e+01,-6.271953016667392543e-03,-4.597217683998602346e-03
-6.779999999999999716e+01,-6.175625811305233623e-03,-4.768431932240607685e-03
-6.775000000000000000e+01,-6.074712980178099617e-03,-4.937748197476036875e-03
-6.770000000000000284e+01,-5.969248253125871741e-03,-5.105045726171869060e-03
-6.765000000000000568e+01,-5.859268490636032611e-03,-5.270204245444602698e-03
-6.759999999999999432e+01,-5.744813681259867619e-03,-5.433104043033753008e-03
-6.754999999999999716e+01,-5.625926937015243018e-03,-5.593626047452300749e-03
-6.750000000000000000e+01,-5.502654486764899273e-03,-5.751651908264769804e-03
-6.745000000000000284e+01,-5.375045667561570428e-03,-5.907064076441619592e-03
-6.740000000000000568e+01,-5.243152913951449300e-03,-6.059745884739941094e-03
-6.734999999999999432e+01,-5.107031745229224408e-03,-6.209581628059016728e-03
-6.729999999999999716e+01,-4.966740750639389926e-03,-6.356456643719134332e-03
-6.725000000000000000e+01,-4.822341572518900298e-03,-6.500257391612504314e-03
-6.720000000000000284e+01,-4.673898887379020206e-03,-6.640871534173499284e-03
-6.715000000000000568e+01,-4.521480384923970766e-03,-6.778188016116512733e-03
-6.709999999999999432e+01,-4.365156745006213215e-03,-6.912097143888835601e-03
-6.704999999999999716e+01,-4.205001612519508082e-03,-7.042490664785746625e-03
-6.700000000000000000e+01,-4.041091570231261643e-03,-7.169261845675587407e-03
-6.695000000000000284e+01,-3.873506109558679921e-03,-7.292305551281321602e-03
-6.690000000000000568e+01,-3.702327599292873188e-03,-7.411518321966075080e-03
-6.684999999999999432e+01,-3.527641252277435684e-03,-7.526798450969617027e-03
-6.679999999999999716e+01,-3.349535090049297285e-03,-7.638046061042622244e-03
-6.675000000000000000e+01,-3.168099905450035003e-03,-7.745163180426208917e-03
-6.670000000000000284e+01,-2.983429223218971200e-03,-7.848053818123375269e-03
-6.665000000000000568e+01,-2.795619258578896631e-03,-7.946624038409880533e-03
-6.659999999999999432e+01,-2.604768873827715409e-03,-8.040782034531877148e-03
-6.654999999999999716e+01,-2.410979532950625198e-03,-8.130438201537614970e-03
-6.650000000000000000e+01,-2.214355254267771651e-03,-8.215505208191455078e-03
-6.645000000000000284e+01,-2.015002561135509698e-03,-8.295898067917492277e-03
-6.640000000000000568e+01,-1.813030430718924916e-03,-8.371534208721487930e-03
-6.634999999999999432e+01,-1.608550240855666615e-03,-8.442333542039543240e-03
-6.629999999999999716e+01,-1.401675715032527992e-03,-8.508218530462217238e-03
-6.625000000000000000e+01,-1.192522865496405777e-03,-8.569114254283742571e-03
-6.620000000000000284e+01,-9.812099345246150586e-04,-8.624948476825534255e-03
-6.615000000000000568e+01,-7.678573338788649214e-04,-8.675651708484419938e-03
-6.609999999999999432e+01,-5.525875824696736219e-04,-8.721157269456120825e-03
-6.604999999999999716e+01,-3.355252422593418024e-04,-8.761401351084939157e-03
-6.600000000000000000e+01,-1.167968524316959067e-04,-8.796323075791668070e-03
-6.595000000000000284e+01,1.034691381397638777e-04,-8.825864555531495043e-03
-6.590000000000000568e+01,3.251424400945023972e-04,-8.849970948735135998e-03
-6.584999999999999432e+01,5.480909944250882734e-04,-8.868590515686553336e-03
-6.579999999999999716e+01,7.721810449202501760e-04,-8.881674672291405698e-03
-6.575000000000000000e+01,9.972772121762997228e-04,-8.889178042191388587e-03
-6.570000000000000284e+01,1.223242569138898589e-03,-8.891058507179814066e-03
-6.565000000000000568e+01,1.449938718138153119e-03,-8.887277255875158585e-03
-6.559999999999999432e+01,1.677225869377539863e-03,-8.877798830609679240e-03
-6.554999999999999716e+01,1.904962920835982180e-03,-8.862591172491439059e-03
-6.550000000000000000e+01,2.133007539542490678e-03,-8.841625664598513901e-03
-6.545000000000000284e+01,2.361216244179396503e-03,-8.814877173265530871e-03
-6.540000000000000568e+01,2.589444488971312866e-03,-8.782324087423309250e-03
-6.534999999999999432e+01,2.817546748814559170e-03,-8.743948355953505905e-03
-6.529999999999999716e+01,3.045376605600710451e-03,-8.699735523021249681e-03
-6.525000000000000000e+01,3.272786835688109609e-03,-8.649674761349424035e-03
-6.520000000000000284e+01,3.499629498471926690e-03,-8.593758903399915591e-03
-6.515000000000000568e+01,3.725756026004545945e-03,-8.531984470427715281e-03
-6.509999999999999432e+01,3.951017313615775954e-03,-8.464351699375117014e-03
-6.504999999999999716e+01,4.175263811481466462e-03,-8.390864567574643149e-03
-6.500000000000000000e+01,4.398345617089319433e-03,-8.311530815229780517e-03
-6.495000000000000284e+01,4.620112568547673354e-03,-8.226361965644865895e-03
-6.490000000000000568e+01,4.840414338684251132e-03,-8.135373343175780758e-03
-6.484999999999999432e+01,5.059100529879853071e-03,-8.038584088874912298e-03
-6.479999999999999716e+01,5.276020769580994606e-03,-7.936017173805025998e-03
-6.475000000000000000e+01,5.491024806436065227e-03,-7.827699409997617916e-03
-6.470000000000000284e+01,5.703962606996565779e-03,-7.713661459033537872e-03
-6.465000000000000568e+01,5.914684452926393353e-03,-7.593937838224036445e-03
-6.459999999999999432e+01,6.123041038660292923e-03,-7.468566924372485073e-03
-6.454999999999999716e+01,6.328883569451772620e-03,-7.337590955098227674e-03
-6.450000000000000000e+01,6.532063859751444795e-03,-7.201056027704984090e-03
-6.445000000000000284e+01,6.732434431854059272e-03,-7.059012095578788733e-03
-6.440000000000000568e+01,6.929848614753880351e-03,-6.911512962100643809e-03
-6.434999999999999432e+01,7.124160643146523059e-03,-6.758616272061459575e-03
-6.429999999999999716e+01,7.315225756514652858e-03,-6.600383500568111732e-03
-6.425000000000000000e+01,7.502900298235791812e-03,-6.436879939430376757e-03
-6.420000000000000284e+01,7.687041814647959694e-03,-6.268174681021389076e-03
-6.415000000000000568e+01,7.867509154010550801e-03,-6.094340599604452201e-03
-6.409999999999999432e+01,8.044162565296214887e-03,-5.915454330121261602e-03
-6.404999999999999716e+01,8.216863796749377877e-03,-5.731596244438461919e-03
-6.400000000000000000e+01,8.385476194147690326e-03,-5.542850425049895662e-03
-6.395000000000000284e+01,8.549864798700641116e-03,-5.349304636235285848e-03
-6.389999999999999858e+01,8.709896444521334630e-03,-5.151050292676061237e-03
-6.384999999999999432e+01,8.865439855605811159e-03,-4.948182425531674755e-03
-6.379999999999999716e+01,9.016365742255045765e-03,-4.740799645980820452e-03
-6.375000000000000000e+01,9.162546896874282018e-03,-4.529004106234036861e-03
-6.370000000000000284e+01,9.303858289084183594e-03,-4.312901458025730252e-03
-6.364999999999999858e+01,9.440177160078853935e-03,-4.092600808595048614e-03
-6.359999999999999432e+01,9.571383116165163574e-03,-3.868214674167133604e-03
-6.354999999999999716e+01,9.697358221418374627e-03,-3.639858930947416100e-03
-6.350000000000000000e+01,9.817987089389050223e-03,-3.407652763643796365e-03
-6.345000000000000284e+01,9.933156973796212347e-03,-3.171718611533150961e-03
-6.339999999999999858e+01,1.004275785814220424e-02,-2.932182112089829797e-03
-6.334999999999999432e+01,1.014668254418481935e-02,-2.689172042196181969e-03
-6.329999999999999716e+01,1.024482673920261259e-02,-2.442820256956071065e-03
-6.325000000000000000e+01,1.033708914198964122e-02,-2.193261626134603536e-03
-6.320000000000000284e+01,1.042337152751619117e-02,-1.940633968248920696e-03
-6.314999999999999858e+01,1.050357883019256006e-02,-1.685077982336033366e-03
-6.309999999999999432e+01,1.057761922567343818e-02,-1.426737177426098740e-03
-6.304999999999999716e+01,1.064540421114090751e-02,-1.165757799750410332e-03
-6.300000000000000000e+01,1.070684868400465645e-02,-9.022887577156053253e-04
-6.295000000000000284e+01,1.076187101895857874e-02,-6.364815446772056212e-04
-6.289999999999999858e+01,1.081039314333354269e-02,-3.684901595466845837e-04
-6.284999999999999432e+01,1.085234061068696132e-02,-9.847102526862304970e-05
-6.279999999999999716e+01,1.088764267257022120e-02,1.734170947946546393e-04
-6.275000000000000000e+01,1.091623234841626426e-02,4.470131825313996199e-04
-6.270000000000000284e+01,1.093804649348981139e-02,7.221540527605852054e-04
-6.264999999999999858e+01,1.095302586484413199e-02,9.986744428817607381e-04
-6.259999999999999432e+01,1.096111518522887782e-02,1.276407104450188318e-03
-6.254999999999999716e+01,1.096226320489438605e-02,1.555182896632077835e-03
-6.250000000000000000e+01,1.095642276123919706e-02,1.834830881492682635e-03
-6.245000000000000284e+01,1.094355083624794743e-02,2.115178421068474035e-03
-6.239999999999999858e+01,1.092360861166846546e-02,2.396051276173788436e-03
-6.234999999999999432e+01,1.089656152187766860e-02,2.677273706890102422e-03
-6.229999999999999716e+01,1.086237930438691164e-02,2.958668574685414509e-03
-6.225000000000000000e+01,1.082103604793907374e-02,3.240057446109340621e-03
-6.220000000000000284e+01,1.077251023815025202e-02,3.521260698008001674e-03
-6.214999999999999858e+01,1.071678480065070202e-02,3.802097624202176868e-03
-6.209999999999999432e+01,1.065384714168078617e-02,4.082386543570011399e-03
-6.204999999999999716e+01,1.058368918609876169e-02,4.361944909475064247e-03
-6.200000000000000000e+01,1.050630741275919607e-02,4.640589420478742622e-03
-6.195000000000000284e+01,1.042170288722153899e-02,4.918136132274751951e-03
-6.189999999999999858e+01,1.032988129175025499e-02,5.194400570782763994e-03
-6.184999999999999432e+01,1.023085295256928075e-02,5.469197846336473420e-03
-6.179999999999999716e+01,1.012463286433494189e-02,5.742342768900864959e-03
-6.175000000000000000e+01,1.001124071179316198e-02,6.013649964251872176e-03
-6.170000000000000284e+01,9.890700888588364881e-03,6.282933991050493501e-03
-6.164999999999999858e+01,9.763042513192895719e-03,6.550009458743044286e-03
